order_id,user_id,order_date,aov,discount_applied,is_completed
ORD_00822,USR_00432,2025-02-08 02:37:58,54.05,0,0
ORD_00823,USR_00902,2025-04-08 11:13:10,93.46,0,1
ORD_00824,USR_00568,2025-01-29 08:40:16,59.55,1,0
ORD_00825,USR_00275,2025-08-20 13:33:14,60.39,1,1
ORD_00826,USR_00087,2025-09-12 13:46:00,97.86,0,1
ORD_00827,USR_00694,2025-10-23 05:51:47,47.83,1,1
ORD_00828,USR_00366,2025-10-03 16:50:22,67.65,0,1
ORD_00829,USR_00699,2025-08-31 13:16:59,51.3,0,1
ORD_00830,USR_00054,2025-07-07 12:04:57,78.65,0,1
ORD_00831,USR_00774,2025-09-06 08:44:19,97.05,1,1
ORD_00832,USR_00143,2025-08-25 05:40:36,191.27,0,1
ORD_00833,USR_00193,2025-02-01 00:52:12,43.31,0,1
ORD_00834,USR_00498,2025-12-09 22:53:33,61.12,0,0
ORD_00835,USR_00018,2025-03-13 10:30:37,33.25,0,1
ORD_00836,USR_00399,2025-02-19 16:47:39,117.13,0,1
ORD_00837,USR_00505,2025-10-10 08:42:39,159.56,0,1
ORD_00838,USR_00279,2025-01-15 13:12:01,23.54,0,0
ORD_00839,USR_00842,2025-02-07 18:47:09,42.11,0,1
ORD_00840,USR_00755,2025-05-07 12:21:01,66.65,0,1
ORD_00841,USR_00545,2025-07-07 16:03:23,24.42,0,1
ORD_00842,USR_00081,2025-08-15 02:28:27,94.28,0,1
ORD_00843,USR_00703,2025-11-14 03:34:29,63.69,1,1
ORD_00844,USR_00153,2025-06-19 17:36:18,62.96,0,1
ORD_00845,USR_00729,2025-09-29 01:52:11,43.59,1,1
ORD_00846,USR_00832,2025-04-01 01:12:34,40.2,1,0
ORD_00847,USR_00771,2025-12-22 00:01:17,89.08,0,1
ORD_00848,USR_00413,2025-02-25 12:24:03,57.83,1,1
ORD_00849,USR_00281,2025-10-04 18:24:55,45.58,0,1
ORD_00850,USR_00689,2025-09-01 10:41:21,22.63,1,1
