event_id,session_id,stage,event_time
EVT_002066,SES_00889,Category,2025-07-28 20:55:40
EVT_002067,SES_00890,landing,2025-06-15 18:14:10
EVT_002068,SES_00890,Category,2025-06-15 18:14:57
EVT_002069,SES_00891,landing,2025-08-22 22:26:45
EVT_002070,SES_00891,Category,2025-08-22 22:27:52
EVT_002071,SES_00891,Product,2025-08-22 22:28:16
EVT_002072,SES_00891,Cart,2025-08-22 22:30:06
EVT_002073,SES_00892,landing,2025-08-25 23:59:47
EVT_002074,SES_00892,Category,2025-08-26 00:01:30
EVT_002075,SES_00892,Product,2025-08-26 00:02:25
EVT_002076,SES_00892,Cart,2025-08-26 00:04:02
EVT_002077,SES_00893,landing,2025-10-17 06:35:38
EVT_002078,SES_00893,Category,2025-10-17 06:36:22
EVT_002079,SES_00894,landing,2025-07-23 01:46:04
EVT_002080,SES_00895,landing,2025-08-27 20:51:53
EVT_002081,SES_00895,Category,2025-08-27 20:53:41
EVT_002082,SES_00895,Product,2025-08-27 20:55:09
EVT_002083,SES_00895,Cart,2025-08-27 20:55:37
EVT_002084,SES_00896,landing,2025-05-27 15:41:25
EVT_002085,SES_00897,landing,2025-01-30 12:36:56
EVT_002086,SES_00898,landing,2025-08-26 03:44:11
EVT_002087,SES_00899,landing,2025-11-13 15:26:51
EVT_002088,SES_00899,Category,2025-11-13 15:27:27
EVT_002089,SES_00900,landing,2025-04-09 21:45:53
EVT_002090,SES_00900,Category,2025-04-09 21:47:24
EVT_002091,SES_00900,Product,2025-04-09 21:48:10
EVT_002092,SES_00900,Cart,2025-04-09 21:49:48
EVT_002093,SES_00900,Checkout,2025-04-09 21:51:43
EVT_002094,SES_00901,landing,2025-10-08 18:57:05
EVT_002095,SES_00901,Category,2025-10-08 18:57:37
EVT_002096,SES_00901,Product,2025-10-08 18:58:44
EVT_002097,SES_00902,landing,2025-07-21 21:36:58
EVT_002098,SES_00902,Category,2025-07-21 21:38:37
EVT_002099,SES_00903,landing,2025-09-22 19:17:33
EVT_002100,SES_00903,Category,2025-09-22 19:19:14
EVT_002101,SES_00904,landing,2025-07-10 21:05:43
EVT_002102,SES_00904,Category,2025-07-10 21:07:03
EVT_002103,SES_00905,landing,2025-03-18 09:23:28
EVT_002104,SES_00905,Category,2025-03-18 09:24:38
EVT_002105,SES_00905,Product,2025-03-18 09:25:05
EVT_002106,SES_00905,Cart,2025-03-18 09:26:16
EVT_002107,SES_00906,landing,2025-09-21 09:51:15
EVT_002108,SES_00906,Category,2025-09-21 09:51:58
EVT_002109,SES_00906,Product,2025-09-21 09:53:31
EVT_002110,SES_00907,landing,2025-12-15 00:16:43
EVT_002111,SES_00908,landing,2025-04-01 00:01:23
EVT_002112,SES_00908,Category,2025-04-01 00:03:12
EVT_002113,SES_00909,landing,2025-05-06 18:22:03
EVT_002114,SES_00910,landing,2025-09-12 14:24:59
EVT_002115,SES_00910,Category,2025-09-12 14:26:57
EVT_002116,SES_00910,Product,2025-09-12 14:28:15
EVT_002117,SES_00911,landing,2025-06-18 13:00:47
EVT_002118,SES_00911,Category,2025-06-18 13:02:26
EVT_002119,SES_00911,Product,2025-06-18 13:03:17
EVT_002120,SES_00911,Cart,2025-06-18 13:03:49
EVT_002121,SES_00911,Checkout,2025-06-18 13:05:17
EVT_002122,SES_00912,landing,2025-09-20 19:34:19
EVT_002123,SES_00912,Category,2025-09-20 19:35:46
EVT_002124,SES_00913,landing,2025-01-29 22:57:51
EVT_002125,SES_00914,landing,2025-01-05 01:09:10
EVT_002126,SES_00914,Category,2025-01-05 01:09:26
EVT_002127,SES_00915,landing,2025-01-28 15:14:00
EVT_002128,SES_00916,landing,2025-09-20 03:29:25
EVT_002129,SES_00916,Category,2025-09-20 03:30:45
EVT_002130,SES_00917,landing,2025-02-02 05:15:20
EVT_002131,SES_00918,landing,2025-05-05 16:06:12
EVT_002132,SES_00919,landing,2025-07-02 17:54:11
EVT_002133,SES_00919,Category,2025-07-02 17:54:35
EVT_002134,SES_00919,Product,2025-07-02 17:55:12
EVT_002135,SES_00919,Cart,2025-07-02 17:55:53
EVT_002136,SES_00919,Checkout,2025-07-02 17:57:51
EVT_002137,SES_00920,landing,2025-11-16 11:28:41
EVT_002138,SES_00920,Category,2025-11-16 11:29:28
EVT_002139,SES_00920,Product,2025-11-16 11:30:20
EVT_002140,SES_00921,landing,2025-08-03 15:48:33
EVT_002141,SES_00922,landing,2025-07-02 14:36:59
EVT_002142,SES_00922,Category,2025-07-02 14:38:58
EVT_002143,SES_00923,landing,2025-04-28 18:46:58
EVT_002144,SES_00923,Category,2025-04-28 18:47:31
EVT_002145,SES_00924,landing,2025-08-15 15:49:58
EVT_002146,SES_00925,landing,2025-11-13 04:56:54
EVT_002147,SES_00925,Category,2025-11-13 04:58:23
EVT_002148,SES_00925,Product,2025-11-13 04:59:27
EVT_002149,SES_00926,landing,2025-07-11 16:03:17
EVT_002150,SES_00927,landing,2025-05-22 14:20:53
EVT_002151,SES_00928,landing,2025-11-19 08:25:14
EVT_002152,SES_00928,Category,2025-11-19 08:26:40
EVT_002153,SES_00929,landing,2025-12-28 10:12:25
EVT_002154,SES_00929,Category,2025-12-28 10:13:01
EVT_002155,SES_00930,landing,2025-01-27 18:56:56
EVT_002156,SES_00931,landing,2025-05-24 23:49:15
EVT_002157,SES_00932,landing,2025-10-02 19:58:02
EVT_002158,SES_00932,Category,2025-10-02 19:58:33
EVT_002159,SES_00933,landing,2025-03-16 15:13:15
EVT_002160,SES_00934,landing,2025-06-24 21:15:19
EVT_002161,SES_00935,landing,2025-12-16 13:37:31
EVT_002162,SES_00936,landing,2025-09-20 17:53:44
EVT_002163,SES_00936,Category,2025-09-20 17:54:34
EVT_002164,SES_00936,Product,2025-09-20 17:56:24
EVT_002165,SES_00936,Cart,2025-09-20 17:58:14
EVT_002166,SES_00936,Checkout,2025-09-20 17:59:34
EVT_002167,SES_00937,landing,2025-04-27 22:35:51
EVT_002168,SES_00937,Category,2025-04-27 22:36:57
EVT_002169,SES_00938,landing,2025-11-22 15:04:03
EVT_002170,SES_00939,landing,2025-06-19 06:49:39
EVT_002171,SES_00940,landing,2025-04-27 11:52:23
EVT_002172,SES_00940,Category,2025-04-27 11:54:10
EVT_002173,SES_00941,landing,2025-11-17 06:54:28
EVT_002174,SES_00941,Category,2025-11-17 06:55:55
EVT_002175,SES_00941,Product,2025-11-17 06:56:23
EVT_002176,SES_00941,Cart,2025-11-17 06:57:17
EVT_002177,SES_00942,landing,2025-05-21 02:56:07
EVT_002178,SES_00943,landing,2025-08-08 05:36:09
EVT_002179,SES_00944,landing,2025-12-10 11:59:43
EVT_002180,SES_00944,Category,2025-12-10 12:00:59
EVT_002181,SES_00944,Product,2025-12-10 12:02:15
EVT_002182,SES_00944,Cart,2025-12-10 12:03:56
EVT_002183,SES_00945,landing,2025-09-15 13:16:10
EVT_002184,SES_00946,landing,2025-08-31 07:04:11
EVT_002185,SES_00947,landing,2025-06-01 04:27:50
EVT_002186,SES_00948,landing,2025-09-08 07:02:50
EVT_002187,SES_00948,Category,2025-09-08 07:03:35
EVT_002188,SES_00948,Product,2025-09-08 07:04:17
EVT_002189,SES_00948,Cart,2025-09-08 07:05:39
EVT_002190,SES_00948,Checkout,2025-09-08 07:07:15
EVT_002191,SES_00949,landing,2025-10-17 14:28:49
EVT_002192,SES_00949,Category,2025-10-17 14:30:36
EVT_002193,SES_00950,landing,2025-06-25 19:58:20
EVT_002194,SES_00951,landing,2025-01-26 19:03:51
EVT_002195,SES_00951,Category,2025-01-26 19:05:13
EVT_002196,SES_00952,landing,2025-08-08 06:21:59
EVT_002197,SES_00953,landing,2025-01-18 19:16:03
EVT_002198,SES_00953,Category,2025-01-18 19:17:11
EVT_002199,SES_00953,Product,2025-01-18 19:18:23
EVT_002200,SES_00953,Cart,2025-01-18 19:19:34
EVT_002201,SES_00954,landing,2025-11-29 14:01:31
EVT_002202,SES_00955,landing,2025-07-14 00:07:05
EVT_002203,SES_00956,landing,2025-03-13 08:13:21
EVT_002204,SES_00957,landing,2025-05-30 12:43:27
EVT_002205,SES_00957,Category,2025-05-30 12:43:51
EVT_002206,SES_00958,landing,2025-10-09 02:18:03
EVT_002207,SES_00959,landing,2025-05-24 06:55:29
EVT_002208,SES_00959,Category,2025-05-24 06:57:23
EVT_002209,SES_00959,Product,2025-05-24 06:58:49
EVT_002210,SES_00959,Cart,2025-05-24 07:00:36
EVT_002211,SES_00959,Checkout,2025-05-24 07:00:57
EVT_002212,SES_00960,landing,2025-07-22 19:22:08
EVT_002213,SES_00960,Category,2025-07-22 19:22:48
EVT_002214,SES_00961,landing,2025-02-16 18:52:03
EVT_002215,SES_00961,Category,2025-02-16 18:53:22
EVT_002216,SES_00962,landing,2025-07-13 07:15:02
EVT_002217,SES_00963,landing,2025-03-13 07:48:00
EVT_002218,SES_00963,Category,2025-03-13 07:48:34
EVT_002219,SES_00964,landing,2025-09-20 04:32:51
EVT_002220,SES_00964,Category,2025-09-20 04:34:43
EVT_002221,SES_00964,Product,2025-09-20 04:35:08
EVT_002222,SES_00965,landing,2025-04-12 21:56:43
EVT_002223,SES_00966,landing,2025-01-07 09:35:31
EVT_002224,SES_00966,Category,2025-01-07 09:36:36
EVT_002225,SES_00967,landing,2025-10-19 17:08:21
EVT_002226,SES_00967,Category,2025-10-19 17:09:49
EVT_002227,SES_00967,Product,2025-10-19 17:10:27
EVT_002228,SES_00967,Cart,2025-10-19 17:12:09
EVT_002229,SES_00967,Checkout,2025-10-19 17:12:44
EVT_002230,SES_00968,landing,2025-12-20 16:01:56
EVT_002231,SES_00968,Category,2025-12-20 16:03:43
EVT_002232,SES_00969,landing,2025-09-17 02:48:09
EVT_002233,SES_00969,Category,2025-09-17 02:49:15
EVT_002234,SES_00969,Product,2025-09-17 02:50:58
EVT_002235,SES_00970,landing,2025-03-23 06:05:47
EVT_002236,SES_00970,Category,2025-03-23 06:06:59
EVT_002237,SES_00971,landing,2025-01-22 11:52:18
EVT_002238,SES_00971,Category,2025-01-22 11:53:18
EVT_002239,SES_00972,landing,2025-01-09 04:35:09
EVT_002240,SES_00973,landing,2025-12-11 15:15:54
EVT_002241,SES_00973,Category,2025-12-11 15:16:09
EVT_002242,SES_00974,landing,2025-09-25 03:08:30
EVT_002243,SES_00974,Category,2025-09-25 03:09:56
EVT_002244,SES_00974,Product,2025-09-25 03:11:13
EVT_002245,SES_00974,Cart,2025-09-25 03:11:29
EVT_002246,SES_00975,landing,2025-01-18 12:03:36
EVT_002247,SES_00976,landing,2025-03-16 04:07:54
EVT_002248,SES_00976,Category,2025-03-16 04:08:55
EVT_002249,SES_00976,Product,2025-03-16 04:09:49
EVT_002250,SES_00976,Cart,2025-03-16 04:10:33
EVT_002251,SES_00976,Checkout,2025-03-16 04:11:29
EVT_002252,SES_00977,landing,2025-07-23 04:15:20
EVT_002253,SES_00977,Category,2025-07-23 04:16:10
EVT_002254,SES_00978,landing,2025-04-30 12:12:21
EVT_002255,SES_00978,Category,2025-04-30 12:13:17
EVT_002256,SES_00979,landing,2025-04-15 17:44:21
EVT_002257,SES_00980,landing,2025-02-06 07:25:37
EVT_002258,SES_00981,landing,2025-04-23 04:39:04
EVT_002259,SES_00981,Category,2025-04-23 04:40:52
EVT_002260,SES_00982,landing,2025-05-26 22:21:07
EVT_002261,SES_00983,landing,2025-09-01 07:35:19
EVT_002262,SES_00983,Category,2025-09-01 07:36:37
EVT_002263,SES_00984,landing,2025-11-25 16:12:15
EVT_002264,SES_00984,Category,2025-11-25 16:12:46
EVT_002265,SES_00984,Product,2025-11-25 16:13:23
EVT_002266,SES_00985,landing,2025-02-27 13:24:55
EVT_002267,SES_00986,landing,2025-11-08 02:34:26
EVT_002268,SES_00986,Category,2025-11-08 02:35:08
EVT_002269,SES_00987,landing,2025-06-29 21:45:38
EVT_002270,SES_00988,landing,2025-02-08 06:34:29
EVT_002271,SES_00989,landing,2025-12-25 17:35:43
EVT_002272,SES_00990,landing,2025-11-30 19:59:06
EVT_002273,SES_00991,landing,2025-05-30 05:24:46
EVT_002274,SES_00992,landing,2025-08-05 19:28:21
EVT_002275,SES_00992,Category,2025-08-05 19:30:19
EVT_002276,SES_00992,Product,2025-08-05 19:30:38
EVT_002277,SES_00993,landing,2025-09-07 17:36:41
EVT_002278,SES_00993,Category,2025-09-07 17:37:13
EVT_002279,SES_00994,landing,2025-03-14 08:36:26
EVT_002280,SES_00995,landing,2025-01-29 11:34:10
EVT_002281,SES_00996,landing,2025-08-18 05:19:56
EVT_002282,SES_00996,Category,2025-08-18 05:20:47
EVT_002283,SES_00996,Product,2025-08-18 05:22:06
EVT_002284,SES_00996,Cart,2025-08-18 05:22:38
EVT_002285,SES_00996,Checkout,2025-08-18 05:23:40
EVT_002286,SES_00996,Thank_you,2025-08-18 05:24:42
EVT_002287,SES_00997,landing,2025-12-02 18:02:24
EVT_002288,SES_00997,Category,2025-12-02 18:03:40
EVT_002289,SES_00998,landing,2025-10-04 17:45:49
EVT_002290,SES_00998,Category,2025-10-04 17:47:33
EVT_002291,SES_00998,Product,2025-10-04 17:48:56
EVT_002292,SES_00998,Cart,2025-10-04 17:50:41
EVT_002293,SES_00999,landing,2025-05-01 22:33:08
EVT_002294,SES_00999,Category,2025-05-01 22:33:58
EVT_002295,SES_00999,Product,2025-05-01 22:35:32
EVT_002296,SES_00999,Cart,2025-05-01 22:35:57
EVT_002297,SES_00999,Checkout,2025-05-01 22:37:10
EVT_002298,SES_00999,Thank_you,2025-05-01 22:38:53
EVT_002299,SES_01000,landing,2025-05-01 15:16:11
EVT_002300,SES_01001,landing,2025-06-09 09:18:52
EVT_002301,SES_01002,landing,2025-03-14 21:50:28
EVT_002302,SES_01002,Category,2025-03-14 21:51:51
EVT_002303,SES_01002,Product,2025-03-14 21:53:14
EVT_002304,SES_01002,Cart,2025-03-14 21:54:29
EVT_002305,SES_01003,landing,2025-10-20 01:37:10
EVT_002306,SES_01003,Category,2025-10-20 01:37:45
EVT_002307,SES_01003,Product,2025-10-20 01:38:41
EVT_002308,SES_01003,Cart,2025-10-20 01:39:40
EVT_002309,SES_01003,Checkout,2025-10-20 01:40:21
EVT_002310,SES_01004,landing,2025-11-07 22:01:00
EVT_002311,SES_01004,Category,2025-11-07 22:01:46
EVT_002312,SES_01005,landing,2025-04-29 11:38:36
EVT_002313,SES_01005,Category,2025-04-29 11:40:29
EVT_002314,SES_01005,Product,2025-04-29 11:42:11
EVT_002315,SES_01005,Cart,2025-04-29 11:43:24
EVT_002316,SES_01006,landing,2025-04-16 12:32:57
EVT_002317,SES_01006,Category,2025-04-16 12:34:06
EVT_002318,SES_01007,landing,2025-08-19 14:46:00
EVT_002319,SES_01008,landing,2025-08-16 17:00:47
EVT_002320,SES_01009,landing,2025-12-21 17:23:46
EVT_002321,SES_01010,landing,2025-01-15 03:03:39
EVT_002322,SES_01011,landing,2025-08-09 15:03:02
EVT_002323,SES_01012,landing,2025-04-01 23:57:41
EVT_002324,SES_01013,landing,2025-12-21 03:28:14
EVT_002325,SES_01013,Category,2025-12-21 03:28:38
EVT_002326,SES_01013,Product,2025-12-21 03:29:28
EVT_002327,SES_01013,Cart,2025-12-21 03:30:35
EVT_002328,SES_01013,Checkout,2025-12-21 03:32:06
EVT_002329,SES_01014,landing,2025-06-18 03:22:47
EVT_002330,SES_01014,Category,2025-06-18 03:24:37
EVT_002331,SES_01014,Product,2025-06-18 03:25:09
EVT_002332,SES_01015,landing,2025-10-04 11:37:53
EVT_002333,SES_01016,landing,2025-11-22 11:55:38
EVT_002334,SES_01016,Category,2025-11-22 11:57:07
EVT_002335,SES_01016,Product,2025-11-22 11:57:25
EVT_002336,SES_01016,Cart,2025-11-22 11:57:41
EVT_002337,SES_01016,Checkout,2025-11-22 11:59:34
EVT_002338,SES_01017,landing,2025-03-15 18:02:08
EVT_002339,SES_01017,Category,2025-03-15 18:03:39
EVT_002340,SES_01017,Product,2025-03-15 18:03:54
EVT_002341,SES_01017,Cart,2025-03-15 18:05:23
EVT_002342,SES_01018,landing,2025-09-01 01:42:27
EVT_002343,SES_01018,Category,2025-09-01 01:43:40
EVT_002344,SES_01018,Product,2025-09-01 01:44:29
EVT_002345,SES_01018,Cart,2025-09-01 01:45:25
EVT_002346,SES_01018,Checkout,2025-09-01 01:46:33
EVT_002347,SES_01019,landing,2025-06-27 14:24:03
EVT_002348,SES_01019,Category,2025-06-27 14:25:18
EVT_002349,SES_01020,landing,2025-04-23 19:11:29
EVT_002350,SES_01020,Category,2025-04-23 19:12:06
EVT_002351,SES_01020,Product,2025-04-23 19:13:48
EVT_002352,SES_01021,landing,2025-09-05 09:21:00
EVT_002353,SES_01021,Category,2025-09-05 09:22:17
EVT_002354,SES_01022,landing,2025-03-12 12:30:36
EVT_002355,SES_01022,Category,2025-03-12 12:31:38
EVT_002356,SES_01022,Product,2025-03-12 12:33:18
EVT_002357,SES_01022,Cart,2025-03-12 12:35:12
EVT_002358,SES_01023,landing,2025-01-26 10:01:55
EVT_002359,SES_01024,landing,2025-09-20 18:08:54
EVT_002360,SES_01024,Category,2025-09-20 18:10:20
EVT_002361,SES_01024,Product,2025-09-20 18:10:51
EVT_002362,SES_01025,landing,2025-03-10 06:38:30
EVT_002363,SES_01026,landing,2025-07-07 16:37:31
EVT_002364,SES_01027,landing,2025-03-19 23:55:50
EVT_002365,SES_01027,Category,2025-03-19 23:57:12
EVT_002366,SES_01027,Product,2025-03-19 23:57:44
EVT_002367,SES_01027,Cart,2025-03-19 23:59:06
EVT_002368,SES_01027,Checkout,2025-03-20 00:00:11
EVT_002369,SES_01027,Thank_you,2025-03-20 00:00:44
EVT_002370,SES_01028,landing,2025-11-24 01:24:04
EVT_002371,SES_01029,landing,2025-03-14 05:40:15
EVT_002372,SES_01030,landing,2025-04-12 02:13:11
EVT_002373,SES_01031,landing,2025-08-28 23:58:04
EVT_002374,SES_01031,Category,2025-08-28 23:59:37
EVT_002375,SES_01031,Product,2025-08-29 00:01:21
EVT_002376,SES_01032,landing,2025-01-16 11:42:20
EVT_002377,SES_01033,landing,2025-08-06 21:37:43
EVT_002378,SES_01033,Category,2025-08-06 21:38:15
EVT_002379,SES_01034,landing,2025-07-06 12:24:29
EVT_002380,SES_01035,landing,2025-09-12 11:17:38
EVT_002381,SES_01036,landing,2025-12-20 16:34:00
EVT_002382,SES_01036,Category,2025-12-20 16:35:20
EVT_002383,SES_01037,landing,2025-06-24 17:23:18
EVT_002384,SES_01038,landing,2025-11-02 16:17:59
EVT_002385,SES_01039,landing,2025-11-08 05:50:43
EVT_002386,SES_01039,Category,2025-11-08 05:51:51
EVT_002387,SES_01039,Product,2025-11-08 05:53:38
EVT_002388,SES_01040,landing,2025-10-08 04:51:43
EVT_002389,SES_01040,Category,2025-10-08 04:52:05
EVT_002390,SES_01040,Product,2025-10-08 04:53:09
EVT_002391,SES_01041,landing,2025-08-08 23:14:46
EVT_002392,SES_01041,Category,2025-08-08 23:15:43
EVT_002393,SES_01041,Product,2025-08-08 23:17:03
EVT_002394,SES_01041,Cart,2025-08-08 23:17:40
EVT_002395,SES_01041,Checkout,2025-08-08 23:19:22
EVT_002396,SES_01042,landing,2025-07-24 17:51:27
EVT_002397,SES_01042,Category,2025-07-24 17:51:48
EVT_002398,SES_01043,landing,2025-06-18 19:38:47
EVT_002399,SES_01043,Category,2025-06-18 19:39:28
EVT_002400,SES_01043,Product,2025-06-18 19:39:46
EVT_002401,SES_01044,landing,2025-10-28 00:17:35
EVT_002402,SES_01044,Category,2025-10-28 00:19:00
EVT_002403,SES_01044,Product,2025-10-28 00:20:54
EVT_002404,SES_01045,landing,2025-03-06 05:17:19
EVT_002405,SES_01046,landing,2025-07-14 11:13:56
EVT_002406,SES_01047,landing,2025-03-12 18:20:47
EVT_002407,SES_01047,Category,2025-03-12 18:21:08
EVT_002408,SES_01047,Product,2025-03-12 18:23:02
EVT_002409,SES_01047,Cart,2025-03-12 18:23:25
EVT_002410,SES_01047,Checkout,2025-03-12 18:24:54
EVT_002411,SES_01048,landing,2025-08-12 02:58:04
EVT_002412,SES_01048,Category,2025-08-12 02:59:48
EVT_002413,SES_01048,Product,2025-08-12 03:00:16
EVT_002414,SES_01049,landing,2025-05-17 02:38:02
EVT_002415,SES_01049,Category,2025-05-17 02:38:34
EVT_002416,SES_01049,Product,2025-05-17 02:40:26
EVT_002417,SES_01049,Cart,2025-05-17 02:42:15
EVT_002418,SES_01049,Checkout,2025-05-17 02:43:26
EVT_002419,SES_01050,landing,2025-07-21 04:18:06
EVT_002420,SES_01051,landing,2025-01-18 21:58:54
EVT_002421,SES_01051,Category,2025-01-18 22:00:29
EVT_002422,SES_01052,landing,2025-07-03 14:28:35
EVT_002423,SES_01052,Category,2025-07-03 14:29:28
EVT_002424,SES_01052,Product,2025-07-03 14:30:54
EVT_002425,SES_01053,landing,2025-07-24 01:30:16
EVT_002426,SES_01053,Category,2025-07-24 01:31:08
EVT_002427,SES_01054,landing,2025-09-26 10:34:57
EVT_002428,SES_01055,landing,2025-04-16 22:16:34
EVT_002429,SES_01056,landing,2025-09-11 18:12:19
EVT_002430,SES_01057,landing,2025-08-24 08:00:03
EVT_002431,SES_01057,Category,2025-08-24 08:00:59
EVT_002432,SES_01058,landing,2025-12-28 01:12:58
EVT_002433,SES_01058,Category,2025-12-28 01:13:20
EVT_002434,SES_01058,Product,2025-12-28 01:14:32
EVT_002435,SES_01058,Cart,2025-12-28 01:15:15
EVT_002436,SES_01059,landing,2025-04-28 23:42:50
EVT_002437,SES_01059,Category,2025-04-28 23:43:41
EVT_002438,SES_01059,Product,2025-04-28 23:45:22
EVT_002439,SES_01059,Cart,2025-04-28 23:47:01
EVT_002440,SES_01059,Checkout,2025-04-28 23:48:12
EVT_002441,SES_01059,Thank_you,2025-04-28 23:49:59
EVT_002442,SES_01060,landing,2025-11-18 07:50:16
EVT_002443,SES_01061,landing,2025-02-04 13:19:49
EVT_002444,SES_01062,landing,2025-06-05 12:19:32
EVT_002445,SES_01063,landing,2025-05-16 10:58:28
EVT_002446,SES_01064,landing,2025-06-30 05:19:35
EVT_002447,SES_01064,Category,2025-06-30 05:21:18
EVT_002448,SES_01065,landing,2025-12-11 09:51:34
EVT_002449,SES_01066,landing,2025-02-26 12:56:50
EVT_002450,SES_01067,landing,2025-02-22 17:02:48
EVT_002451,SES_01067,Category,2025-02-22 17:04:38
EVT_002452,SES_01067,Product,2025-02-22 17:06:02
EVT_002453,SES_01067,Cart,2025-02-22 17:07:43
EVT_002454,SES_01068,landing,2025-09-27 08:54:56
EVT_002455,SES_01068,Category,2025-09-27 08:55:31
EVT_002456,SES_01068,Product,2025-09-27 08:56:13
EVT_002457,SES_01068,Cart,2025-09-27 08:58:10
EVT_002458,SES_01068,Checkout,2025-09-27 08:58:38
EVT_002459,SES_01069,landing,2025-06-27 23:25:16
EVT_002460,SES_01069,Category,2025-06-27 23:25:59
EVT_002461,SES_01070,landing,2025-12-17 05:57:59
EVT_002462,SES_01070,Category,2025-12-17 05:59:15
EVT_002463,SES_01071,landing,2025-10-02 10:32:24
EVT_002464,SES_01071,Category,2025-10-02 10:34:19
EVT_002465,SES_01071,Product,2025-10-02 10:35:16
EVT_002466,SES_01072,landing,2025-02-25 08:39:29
EVT_002467,SES_01073,landing,2025-12-10 17:29:35
EVT_002468,SES_01074,landing,2025-07-08 21:36:23
EVT_002469,SES_01074,Category,2025-07-08 21:38:15
EVT_002470,SES_01075,landing,2025-01-03 06:42:00
EVT_002471,SES_01076,landing,2025-09-20 06:18:21
EVT_002472,SES_01076,Category,2025-09-20 06:19:24
EVT_002473,SES_01076,Product,2025-09-20 06:19:42
EVT_002474,SES_01076,Cart,2025-09-20 06:20:06
EVT_002475,SES_01076,Checkout,2025-09-20 06:21:42
EVT_002476,SES_01077,landing,2025-11-21 16:03:42
EVT_002477,SES_01077,Category,2025-11-21 16:04:32
EVT_002478,SES_01077,Product,2025-11-21 16:05:11
EVT_002479,SES_01078,landing,2025-02-25 03:12:11
EVT_002480,SES_01078,Category,2025-02-25 03:12:28
EVT_002481,SES_01078,Product,2025-02-25 03:13:16
EVT_002482,SES_01078,Cart,2025-02-25 03:14:09
EVT_002483,SES_01079,landing,2025-02-25 22:28:57
EVT_002484,SES_01079,Category,2025-02-25 22:29:56
EVT_002485,SES_01079,Product,2025-02-25 22:31:06
EVT_002486,SES_01080,landing,2025-08-06 19:02:21
EVT_002487,SES_01081,landing,2025-11-23 03:44:14
EVT_002488,SES_01082,landing,2025-10-01 10:42:37
EVT_002489,SES_01083,landing,2025-06-30 03:00:36
EVT_002490,SES_01083,Category,2025-06-30 03:01:56
EVT_002491,SES_01083,Product,2025-06-30 03:02:16
EVT_002492,SES_01084,landing,2025-05-20 07:17:16
EVT_002493,SES_01085,landing,2025-11-25 03:08:58
EVT_002494,SES_01085,Category,2025-11-25 03:10:23
EVT_002495,SES_01085,Product,2025-11-25 03:11:16
EVT_002496,SES_01085,Cart,2025-11-25 03:11:38
EVT_002497,SES_01085,Checkout,2025-11-25 03:13:26
EVT_002498,SES_01085,Thank_you,2025-11-25 03:14:48
EVT_002499,SES_01086,landing,2025-10-09 10:16:19
EVT_002500,SES_01086,Category,2025-10-09 10:16:45
EVT_002501,SES_01086,Product,2025-10-09 10:17:35
EVT_002502,SES_01086,Cart,2025-10-09 10:19:00
EVT_002503,SES_01087,landing,2025-07-18 13:54:42
EVT_002504,SES_01088,landing,2025-08-05 14:21:39
EVT_002505,SES_01088,Category,2025-08-05 14:23:28
EVT_002506,SES_01088,Product,2025-08-05 14:23:52
EVT_002507,SES_01088,Cart,2025-08-05 14:24:12
EVT_002508,SES_01089,landing,2025-05-03 19:34:41
EVT_002509,SES_01090,landing,2025-11-23 08:12:32
EVT_002510,SES_01090,Category,2025-11-23 08:13:05
EVT_002511,SES_01090,Product,2025-11-23 08:13:47
EVT_002512,SES_01090,Cart,2025-11-23 08:14:45
EVT_002513,SES_01091,landing,2025-02-01 16:52:33
EVT_002514,SES_01092,landing,2025-09-03 23:14:23
EVT_002515,SES_01092,Category,2025-09-03 23:16:08
EVT_002516,SES_01093,landing,2025-01-16 21:50:44
EVT_002517,SES_01094,landing,2025-07-04 12:33:27
EVT_002518,SES_01094,Category,2025-07-04 12:33:52
EVT_002519,SES_01094,Product,2025-07-04 12:35:18
EVT_002520,SES_01095,landing,2025-03-18 21:45:19
EVT_002521,SES_01095,Category,2025-03-18 21:45:56
EVT_002522,SES_01095,Product,2025-03-18 21:46:44
EVT_002523,SES_01096,landing,2025-01-14 07:41:41
EVT_002524,SES_01096,Category,2025-01-14 07:42:18
EVT_002525,SES_01096,Product,2025-01-14 07:42:49
EVT_002526,SES_01096,Cart,2025-01-14 07:43:50
EVT_002527,SES_01096,Checkout,2025-01-14 07:44:47
EVT_002528,SES_01097,landing,2025-01-12 19:35:02
EVT_002529,SES_01098,landing,2025-12-12 19:41:19
EVT_002530,SES_01098,Category,2025-12-12 19:42:51
EVT_002531,SES_01098,Product,2025-12-12 19:43:24
EVT_002532,SES_01098,Cart,2025-12-12 19:44:40
EVT_002533,SES_01098,Checkout,2025-12-12 19:46:34
EVT_002534,SES_01099,landing,2025-05-16 23:07:46
EVT_002535,SES_01099,Category,2025-05-16 23:09:06
EVT_002536,SES_01100,landing,2025-05-29 08:13:46
EVT_002537,SES_01101,landing,2025-10-14 00:10:46
EVT_002538,SES_01101,Category,2025-10-14 00:11:30
EVT_002539,SES_01101,Product,2025-10-14 00:12:20
EVT_002540,SES_01102,landing,2025-06-24 19:46:05
EVT_002541,SES_01103,landing,2025-03-18 07:09:04
EVT_002542,SES_01104,landing,2025-01-19 15:09:03
EVT_002543,SES_01105,landing,2025-04-04 17:01:36
